rename_group~|~Rename Group~|~గ్రూప్ పేరు మార్చండి
reopen~|~Reopen~|~తిరిగి తెరవండి
reopen_closed_day~|~Reopen Closed Day~|~మూసివేసిన దినాన్ని తిరిగి తెరవండి
reopen_migration~|~Reopen Migration~|~మైగ్రేషన్ తిరిగి తెరవండి
reopen_migration_note~|~This business has already been started. Reopening lets you enter pre-existing records again. The reason is recorded in the audit log.~|~ఈ వ్యాపారం ఇప్పటికే ప్రారంభమైంది. తిరిగి తెరవడం వల్ల ముందుగా ఉన్న రికార్డులను మళ్లీ నమోదు చేయవచ్చు. కారణం ఆడిట్ లాగ్‌లో నమోదు చేయబడుతుంది.
reopen_note~|~Reason is mandatory and this action always writes an audit entry. Reopening unlocks new adjustment entries only — existing entries for this date cannot be edited.~|~కారణం తప్పనిసరి మరియు ఈ చర్య ఎల్లప్పుడూ ఆడిట్ ఎంట్రీని నమోదు చేస్తుంది. తిరిగి తెరవడం కొత్త సర్దుబాటు ఎంట్రీలను మాత్రమే అనుమతిస్తుంది — ఈ తేదీకి ఉన్న ఎంట్రీలను మార్చలేరు.
reopen_reason_agent~|~An agent was missed or assigned to the wrong area~|~ఏజెంట్ మిస్ అయ్యారు లేదా తప్పు ప్రాంతానికి కేటాయించబడ్డారు
reopen_reason_duplicate~|~A duplicate entry needs correcting~|~నకిలీ నమోదును సరిచేయాలి
reopen_reason_investor_principal~|~An investor's opening principal was wrong or missing~|~పెట్టుబడిదారు ప్రారంభ అసలు మొత్తం తప్పు లేదా లేదు
reopen_reason_label~|~Reason for reopening~|~తిరిగి తెరవడానికి కారణం
reopen_reason_missed_entry~|~A customer or loan from the old book was missed~|~పాత పుస్తకంలోని కస్టమర్ లేదా రుణం మిస్ అయ్యింది
reopen_reason_other~|~Other~|~ఇతర
reopen_reason_started_early~|~Business was started before entry was finished~|~నమోదు పూర్తి కాకముందే వ్యాపారం ప్రారంభించబడింది
reopen_reason_wrong_amount~|~A loan amount or repayment figure was entered wrong~|~రుణ మొత్తం లేదా తిరిగి చెల్లింపు సంఖ్య తప్పుగా నమోదైంది
reopened_awaiting_note~|~Only new adjustment entries dated to this business day are permitted. Existing Collections, Loans, and Expenses for this date cannot be edited. Once adjustments are entered, run Close Again to re-close.~|~ఈ వ్యాపార దినానికి కొత్త సర్దుబాటు ఎంట్రీలు మాత్రమే అనుమతించబడతాయి. ఈ తేదీకి ఉన్న వసూళ్లు, రుణాలు, ఖర్చులను మార్చలేరు. సర్దుబాట్లు నమోదు చేసిన తర్వాత, మళ్లీ మూసివేయడానికి "మళ్లీ మూసివేయండి" నొక్కండి.
reopened_reason_note~|~Reopened {at} — Reason: {reason}~|~{at} తిరిగి తెరవబడింది — కారణం: {reason}
repayment_amount~|~Repayment Amount~|~తిరిగి చెల్లింపు మొత్తం
repayment_amount_field~|~Repayment Amount *~|~తిరిగి చెల్లించాల్సిన మొత్తం *
repayment_amount_required_field~|~Repayment Amount *~|~తిరిగి చెల్లింపు మొత్తం *
repayment_frequency_field~|~Repayment Frequency~|~తిరిగి చెల్లింపు తరచుదనం
repayment_schedule~|~Repayment Schedule~|~తిరిగి చెల్లింపు షెడ్యూల్
repayment_type~|~Repayment Type~|~తిరిగి చెల్లింపు రకం
repayment_type_field~|~Repayment Type~|~తిరిగి చెల్లింపు రకం
repayment_type_field_plain~|~Repayment Type~|~తిరిగి చెల్లింపు రకం
report_hub~|~Report Hub~|~నివేదిక కేంద్రం
reports~|~Reports~|~నివేదికలు
request_a_new_loan~|~Request a New Loan~|~కొత్త రుణం అభ్యర్థించండి
request_business_membership~|~Request Business Membership~|~వ్యాపార సభ్యత్వం అభ్యర్థించండి
request_custom_amount~|~Request Custom Amount~|~కస్టమ్ మొత్తం అభ్యర్థించండి
request_custom_amount_note~|~Not tied to a template — enter your own amount and frequency.~|~టెంప్లేట్‌తో ముడిపడలేదు — మీ స్వంత మొత్తం మరియు తరచుదనం నమోదు చేయండి.
request_extension~|~Request Extension~|~పొడిగింపు అభ్యర్థించండి
request_join_business~|~Request to Join a Business~|~వ్యాపారంలో చేరడానికి అభ్యర్థించండి
request_new_loan~|~Request New Loan~|~కొత్త రుణం అభ్యర్థించండి
request_queue_investors~|~Request Queue (Investors)~|~అభ్యర్థన క్యూ (పెట్టుబడిదారులు)
request_sent_as~|~Request sent as {role} — waiting for them to accept.~|~అభ్యర్థన {role}గా పంపబడింది — వారు అంగీకరించడానికి వేచి ఉంది.
request_sent_as_roles_note~|~Request sent as {roles}.~|~{roles}గా అభ్యర్థన పంపబడింది.
request_sent_note~|~Request sent to {mlid} as {type}.~|~{mlid}కు {type}గా అభ్యర్థన పంపబడింది.
request_sent_to_note~|~Request sent to {name}.~|~{name}కు అభ్యర్థన పంపబడింది.
request_to_invest_note~|~Request To Invest — {name}~|~పెట్టుబడి పెట్టడానికి అభ్యర్థన — {name}
request_to_join_a_business~|~Request to Join a Business~|~వ్యాపారంలో చేరడానికి అభ్యర్థన
request_to_join_note~|~Request To Join — {name}~|~చేరడానికి అభ్యర్థన — {name}
request_withdrawal~|~Request Withdrawal~|~ఉపసంహరణ అభ్యర్థించండి
request_withdrawal_title~|~Request Withdrawal~|~ఉపసంహరణ అభ్యర్థించండి
requested_amount~|~Requested Amount~|~అభ్యర్థించిన మొత్తం
requested_amount_field~|~Requested Amount *~|~అభ్యర్థించిన మొత్తం *
requested_amount_type_note~|~Requested: {amount} ({type})~|~అభ్యర్థించినది: {amount} ({type})
requested_extension~|~Requested Extension~|~గడువు పొడిగింపు కోరారు
requested_later_visit~|~Requested Later Visit~|~తర్వాత సందర్శన కోరారు
requested_on_note~|~Requested {date}~|~{date}న అభ్యర్థించారు
required_label~|~Required~|~తప్పనిసరి
requires_member_own_otp~|~Requires the member's own verified OTP~|~సభ్యుడి స్వంత ధృవీకరించిన OTP అవసరం
resend_otp~|~Resend OTP~|~OTP మళ్లీ పంపండి
reset_password~|~Reset Password~|~పాస్‌వర్డ్ రీసెట్ చేయండి
resolve~|~Resolve~|~పరిష్కరించండి
restore~|~Restore~|~పునరుద్ధరించండి
resubmission_not_available~|~Resubmission Not Available Yet~|~మళ్లీ సమర్పణ ఇంకా అందుబాటులో లేదు
retake_photo~|~Retake Photo~|~మళ్ళీ ఫోటో తీయండి
retry~|~Retry~|~మళ్ళీ ప్రయత్నించండి
return_account~|~Return Account~|~ఖాతాను తిరిగి పంపండి
return_label~|~Return~|~తిరిగి పంపండి
returned_correction_required~|~Returned — Correction Required~|~తిరిగి పంపబడింది — సవరణ అవసరం
returning_already_counted_note~|~Already counted above until the Owner approves each account.~|~ప్రతి ఖాతాను యజమాని ఆమోదించే వరకు ఇది పైన లెక్కించబడి ఉంటుంది.
returning_this_session~|~Returning This Session~|~ఈ సెషన్‌లో తిరిగి వస్తున్నది
reversed_off_balance_note~|~₹{amount} reversed off the outstanding balance.~|~బాకీ నిల్వ నుండి ₹{amount} తిరిగి తీసివేయబడింది.
review~|~Review~|~సమీక్షించండి
review_summary~|~Review Summary~|~సారాంశాన్ని సమీక్షించండి
roi~|~ROI~|~ROI
roi_per_100_helper~|~e.g. 1.5 means ₹1.50 per ₹100 each month~|~ఉదా. 1.5 అంటే ప్రతి నెలా ప్రతి ₹100కి ₹1.50
roi_per_100_label~|~ROI — ₹ per 100 per month~|~ROI — నెలకు ప్రతి ₹100కి ₹
roi_rate~|~ROI Rate~|~ROI రేటు
roi_yearly_equivalent~|~ROI, Yearly Equivalent~|~ROI, వార్షిక సమానం
role_must_accept_note~|~They must accept before this starts~|~ఇది ప్రారంభం కావడానికి ముందు వారు అంగీకరించాలి
route_area_assignment~|~Route / Area Assignment~|~మార్గం / ప్రాంత కేటాయింపు
route_complete_return_to_dashboard~|~Route Complete — Return to Dashboard~|~మార్గం పూర్తయింది — డాష్‌బోర్డ్‌కు తిరిగి వెళ్లండి
row_duplicate_note~|~Row {row}: {reason}~|~వరుస {row}: {reason}
row_error_note~|~Row {row}: {message}~|~వరుస {row}: {message}
rows_ready_to_import~|~{count} rows ready to import~|~{count} వరుసలు దిగుమతికి సిద్ధం
running_amount~|~Running~|~నడుస్తున్నది
salary_cycle~|~Salary Cycle~|~జీతం చక్రం
salary_cycle_field~|~Salary Cycle~|~జీతం చక్రం
salary_history~|~Salary History~|~జీతం చరిత్ర
save~|~Save~|~సేవ్ చేయండి
save and add another~|~Save and Add Another~|~సేవ్ చేసి మరొకటి జోడించండి
save_and_enter_another~|~Enter Another~|~మరొకటి నమోదు చేయండి
save_and_select~|~Save & Select~|~సేవ్ చేసి ఎంచుకోండి
save_availing~|~Save Availing~|~పొందడం సేవ్ చేయండి
save_business~|~Save Business~|~వ్యాపారం సేవ్ చేయండి
save_cheti~|~Save Cheeti~|~చీటీ సేవ్ చేయండి
save_creates_new_history_entry~|~Save — Creates New History Entry~|~సేవ్ చేయండి — కొత్త చరిత్ర ఎంట్రీని సృష్టిస్తుంది
save_existing_loan~|~Save Existing Loan~|~ఇప్పటికే ఉన్న రుణం సేవ్ చేయండి
save_payment~|~Save Payment~|~చెల్లింపు సేవ్ చేయండి
save_permissions~|~Save Permissions~|~అనుమతులు సేవ్ చేయండి
save_short~|~Save Short~|~లోటును సేవ్ చేయండి
save_this_id_note~|~Save this ID. You'll use it to log in and it's yours for life.~|~ఈ ఐడిని సేవ్ చేయండి. లాగిన్ కావడానికి దీన్ని ఉపయోగిస్తారు మరియు ఇది జీవితాంతం మీదే.
save_this_loan~|~Save This Loan~|~ఈ రుణాన్ని సేవ్ చేయండి
save_visit~|~Save Visit~|~సందర్శన సేవ్ చేయండి
saved_as_draft_note~|~Saved as a draft. Nothing you entered is lost — it is waiting in Draft Transactions.~|~డ్రాఫ్ట్‌గా భద్రపరచబడింది. మీరు నమోదు చేసినది ఏదీ పోలేదు — అది డ్రాఫ్ట్ లావాదేవీలలో ఉంది.
search~|~Search~|~శోధించండి
search_again~|~Search Again~|~మళ్ళీ శోధించండి
search_again_for_other_roles_note~|~Search for them again to add the other roles.~|~ఇతర పాత్రలను జోడించడానికి వారిని మళ్లీ వెతకండి.
search_business_customer_note~|~Search for a Business to request Customer membership.~|~కస్టమర్ సభ్యత్వం అభ్యర్థించడానికి వ్యాపారాన్ని శోధించండి.
search_business_investor_note~|~Search for a Business to request Investor membership.~|~పెట్టుబడిదారు సభ్యత్వం అభ్యర్థించడానికి వ్యాపారాన్ని శోధించండి.
search_by_business_name_mlbi~|~Search by Business Name or MLBI~|~వ్యాపార పేరు లేదా MLBI ద్వారా శోధించండి
search_by_mlid_aadhaar~|~Search by MLID or Aadhaar Number~|~MLID లేదా ఆధార్ నంబర్ ద్వారా శోధించండి
search_by_name_mlid_phone~|~Search by name, MLID, or phone~|~పేరు, MLID, లేదా ఫోన్ ద్వారా శోధించండి
search_by_name_or_mlid~|~Search by name or MLID~|~పేరు లేదా MLID ద్వారా శోధించండి
search_by_phone_aadhaar_mlid_name~|~Search by Phone, Aadhaar, MANA LINE ID, or Full Name.~|~ఫోన్, ఆధార్, మానా లైన్ ఐడి, లేదా పూర్తి పేరు ద్వారా శోధించండి.
search_by_phone_mlid_aadhaar_name~|~Search by Phone, MANA LINE ID, Aadhaar, or Name.~|~ఫోన్, MANA LINE ID, ఆధార్ లేదా పేరు ద్వారా శోధించండి.
search_customer_note~|~Search by Phone, MANA LINE ID, Aadhaar, Customer Name, or Village.~|~ఫోన్, మానా లైన్ ఐడి, ఆధార్, కస్టమర్ పేరు, లేదా గ్రామం ద్వారా శోధించండి.
search_existing_loans_field~|~Search Existing Loans~|~ఇప్పటికే ఉన్న రుణాలను శోధించండి
search_existing_mlid~|~Search Existing MLID~|~ఇప్పటికే ఉన్న MLID శోధించండి
search_loans_to_add_note~|~Search for individual loans to add as group members.~|~గ్రూప్ సభ్యులుగా జోడించడానికి వ్యక్తిగత రుణాలను శోధించండి.
search_or_register_agent_note~|~Search for someone by MLID or name, or register a new agent.~|~MLID లేదా పేరుతో వెతకండి, లేదా కొత్త ఏజెంట్‌ను నమోదు చేయండి.
search_this_round~|~Search This List~|~ఈ జాబితాలో వెతకండి
search_transactions~|~Search Transactions~|~లావాదేవీలను వెతకండి
search_village_town~|~Search Village/Town~|~గ్రామం/పట్టణం వెతకండి
search_village_town_field~|~Search Village/Town *~|~గ్రామం/పట్టణం శోధించండి *
search_village_town_plain_field~|~Search Village/Town~|~గ్రామం/పట్టణం శోధించండి
see_all~|~See All~|~అన్నీ చూడండి
select~|~Select~|~ఎంచుకోండి
select_a_loan_template~|~Select a Loan Template~|~రుణ టెంప్లేట్‌ను ఎంచుకోండి
select_all~|~Select All~|~అన్నీ ఎంచుకోండి
select_at_least_one_area~|~Select at least one enabled area to start.~|~ప్రారంభించడానికి కనీసం ఒక ప్రాంతాన్ని ఎంచుకోండి.
select_business~|~Select Business~|~వ్యాపారాన్ని ఎంచుకోండి
select_collection_agent_field~|~Select Collection Agent *~|~వసూలు ఏజెంట్‌ను ఎంచుకోండి *
select_customer~|~Select Customer~|~కస్టమర్‌ను ఎంచుకోండి
select_customer_note~|~Search by Phone, MANA LINE ID, Aadhaar, Customer Name, or Village. Only existing customers may receive a remotely-issued loan — a brand-new customer must first be created via Customer Management.~|~ఫోన్, మానా లైన్ ఐడి, ఆధార్, కస్టమర్ పేరు, లేదా గ్రామం ద్వారా శోధించండి. ఇప్పటికే ఉన్న కస్టమర్లు మాత్రమే రిమోట్‌గా జారీ చేసిన రుణం పొందగలరు — కొత్త కస్టమర్‌ను ముందుగా కస్టమర్ నిర్వహణ ద్వారా సృష్టించాలి.
select_member_type~|~Select Member Type~|~సభ్య రకాన్ని ఎంచుకోండి
select_operating_areas~|~Select Operating Area(s)~|~పని ప్రాంతం(లు) ఎంచుకోండి
select_role~|~Select Role~|~పాత్రను ఎంచుకోండి
select_village~|~Select Village~|~గ్రామం ఎంచుకోండి
selected_investment~|~Selected Investment~|~ఎంచుకున్న పెట్టుబడి
selected_loan~|~Selected Loan~|~ఎంచుకున్న రుణం
selected_note~|~Selected: {label}~|~ఎంచుకున్నది: {label}
send~|~Send~|~పంపండి
send_bf_cash~|~Send BF Cash~|~BF నగదు పంపండి
send_offer~|~Send Offer~|~ఆఫర్ పంపండి
send_otp~|~Send OTP~|~OTP పంపండి
september~|~September~|~సెప్టెంబర్
session_timed_out~|~Session Timed Out~|~సెషన్ గడువు ముగిసింది
set_by_member~|~Set by the member~|~సభ్యుడు సెట్ చేసారు
set_up_new_business~|~Set Up New Business~|~కొత్త వ్యాపారాన్ని ఏర్పాటు చేయండి
settings~|~Settings~|~సెట్టింగ్‌లు
settlement~|~Settlement~|~సెటిల్‌మెంట్
settlement_details~|~Settlement Details~|~సెటిల్‌మెంట్ వివరాలు
settlement_excess~|~Settlement Excess~|~సెటిల్‌మెంట్ అధికం
settlement_short~|~Settlement Short~|~సెటిల్‌మెంట్ తక్కువ
settlement_submitted_note~|~Settlement submitted for Owner review.~|~యజమాని సమీక్ష కోసం సెటిల్‌మెంట్ సమర్పించబడింది.
settlement_summary~|~Settlement Summary~|~సెటిల్‌మెంట్ సారాంశం
share_file~|~Share File~|~ఫైల్ షేర్ చేయండి
shifted_village~|~Shifted Village~|~గ్రామం మారింది
short~|~Short~|~తక్కువ
short_marked_recovered~|~Marked as recovered.~|~తిరిగి వచ్చినట్లు గుర్తించబడింది.
short_outstanding_since~|~Outstanding since {date}~|~{date} నుండి బాకీ ఉంది
short_recorded~|~Short recorded: {amount}~|~లోటు నమోదైంది: {amount}
short_recovered_on~|~Recovered on {date}~|~{date}న తిరిగి వచ్చింది
shorts_deducted~|~Shorts Deducted~|~తీసివేసిన లోటులు
show~|~Show~|~చూపించు
simple~|~Simple~|~సాధారణ
skip_for_now~|~Skip for Now~|~ప్రస్తుతానికి దాటవేయండి
skipped~|~Skipped~|~దాటవేయబడింది
skipped_customers~|~Skipped Customers~|~దాటవేసిన కస్టమర్లు
someone_else_paid~|~Someone Else Paid~|~వేరొకరు చెల్లించారు
sort_by~|~Sort by~|~క్రమబద్ధీకరించు
sort_by_name~|~Name (A–Z)~|~పేరు (A–Z)
sort_by_village~|~Village (A–Z)~|~గ్రామం (A–Z)
sort_order~|~Order~|~క్రమం
sorted_by~|~Sorted By~|~క్రమం
sorted_by_note~|~Sorted by: penalty → grace period → today's due → village → name~|~క్రమం: జరిమానా → గ్రేస్ పీరియడ్ → నేటి బకాయి → గ్రామం → పేరు
sorted_by_note_customers~|~Sorted by: village → highest outstanding → today's due → name~|~క్రమం: గ్రామం → అత్యధిక బాకీ → నేటి బకాయి → పేరు
sorted_by_note_short~|~Sorted by: penalty → grace period → today's due → village~|~క్రమం: జరిమానా → గ్రేస్ పీరియడ్ → నేటి బకాయి → గ్రామం
split_sum_note~|~Split sum: {amount} (must equal collected amount)~|~విభజన మొత్తం: {amount} (వసూలైన మొత్తానికి సమానంగా ఉండాలి)
spreadsheet~|~Spreadsheet~|~స్ప్రెడ్‌షీట్
start_business_session~|~Start Business Session~|~వ్యాపార సెషన్ ప్రారంభించండి
start_date~|~Start Date~|~ప్రారంభ తేదీ
start_new_case~|~Start New Case~|~కొత్త కేసు ప్రారంభించండి
start_new_loan~|~Start New Loan~|~కొత్త రుణం ప్రారంభించండి
start_pre_existing_migration~|~Start Pre-Existing Member Migration~|~ముందుగా ఉన్న సభ్యుల మైగ్రేషన్ ప్రారంభించండి
state_field~|~State *~|~రాష్ట్రం *
statement~|~Statement~|~స్టేట్‌మెంట్
statement_excel_note~|~The statement downloads as an Excel file you can share.~|~స్టేట్‌మెంట్ మీరు షేర్ చేయగల ఎక్సెల్ ఫైల్‌గా డౌన్‌లోడ్ అవుతుంది.
statement_has_no_transactions~|~No transactions in this period.~|~ఈ కాలంలో లావాదేవీలు లేవు.
statement_period~|~Statement Period~|~స్టేట్‌మెంట్ కాలం
statement_truncated_note~|~Statement capped at {count} rows. Narrow the period for a complete file.~|~స్టేట్‌మెంట్ {count} వరుసలకు పరిమితం. పూర్తి ఫైల్ కోసం కాలాన్ని తగ్గించండి.
status~|~Status~|~స్థితి
step_1~|~Step 1~|~దశ 1
step_1_case_intake~|~Step 1 — Case Intake~|~దశ 1 — కేసు స్వీకరణ
step_1_select_role~|~1. Select Role~|~1. పాత్రను ఎంచుకోండి
step_2~|~Step 2~|~దశ 2
step_2_find_the_business~|~2. Find the Business~|~2. వ్యాపారాన్ని కనుగొనండి
step_3~|~Step 3~|~దశ 3
step_3_confirm_business~|~3. Confirm Business Details~|~3. వ్యాపార వివరాలను నిర్ధారించండి
step_3_suspend_original~|~Step 3 — Suspend Original Account~|~దశ 3 — అసలు ఖాతాను సస్పెండ్ చేయండి
step_4_reverification~|~Step 4 — Original Holder Re-Verification~|~దశ 4 — అసలు ఖాతాదారు తిరిగి ధృవీకరణ
step_4_send_request~|~4. Send Request~|~4. అభ్యర్థన పంపండి
step_of_note~|~Step {current} of {total}~|~{total}లో {current}వ దశ
step_x_of_y~|~Step {current} of {total}~|~{total}లో దశ {current}
still_needed_to_register~|~Still Needed to Register~|~నమోదుకు ఇంకా అవసరం
still_owed~|~Still owed~|~ఇంకా బాకీ
struck_amount~|~On Hold~|~నిలిపివేయబడినది
struck_customers_note~|~{count} customers~|~{count} కస్టమర్లు
struck_is_estimated_note~|~Estimated from loan dates — nothing has been collected against these in the app yet.~|~రుణ తేదీల ఆధారంగా అంచనా — వీటిపై యాప్‌లో ఇంకా ఏమీ వసూలు కాలేదు.
submission_time_field~|~Submission Time (HH:MM)~|~సమర్పణ సమయం (HH:MM)
submit~|~Submit~|~సమర్పించండి
submit_label~|~Submit~|~సమర్పించండి
submit_request~|~Submit Request~|~అభ్యర్థన సమర్పించండి
submit_settlement~|~Submit Settlement~|~సెటిల్‌మెంట్ సమర్పించండి
submitted_status_note~|~Status: Submitted By Customer — Pending Owner/Agent Confirmation. You will be notified once it is confirmed.~|~స్థితి: కస్టమర్ సమర్పించారు — యజమాని/ఏజెంట్ నిర్ధారణ పెండింగ్‌లో ఉంది. నిర్ధారించిన తర్వాత మీకు తెలియజేయబడుతుంది.
subscription~|~Subscription~|~సబ్‌స్క్రిప్షన్
summary~|~Summary~|~సారాంశం
summary_tab~|~Summary~|~సారాంశం
support_admin_internal_tool~|~Support / Admin Internal Tool~|~సపోర్ట్ / అడ్మిన్ అంతర్గత సాధనం
support_email_note~|~Support: support@manaline.app~|~మద్దతు: support@manaline.app
supporting_remarks_field~|~Supporting Remarks~|~సహాయక వ్యాఖ్యలు
supporting_remarks_hint~|~Optional — note anything the Owner should know~|~ఐచ్ఛికం — యజమాని తెలుసుకోవలసినది ఏదైనా రాయండి
surname_field~|~Surname (House Name) *~|~ఇంటి పేరు *
surname_helper~|~The house name that comes first on your Aadhaar.~|~మీ ఆధార్‌లో మొదట ఉండే ఇంటి పేరు.
suspend~|~Suspend~|~సస్పెండ్ చేయండి
suspend_customer~|~Suspend Customer~|~కస్టమర్‌ను సస్పెండ్ చేయండి
suspended~|~Suspended~|~సస్పెండ్ చేయబడింది
switch_business~|~Switch Business~|~వ్యాపారం మార్చండి
switch_camera~|~Switch Camera~|~కెమెరా మార్చండి
switch_role~|~Switch Role~|~పాత్ర మార్చండి
switch_workspace~|~Switch Workspace~|~వర్క్‌స్పేస్ మార్చండి
system_expected_computed~|~System Expected (Computed)~|~సిస్టమ్ ఆశించినది (లెక్కించబడింది)
take_photo~|~Take a Photo~|~ఫోటో తీయండి
tap_to_open~|~Tap To Open~|~తెరవడానికి నొక్కండి
tap_to_open_their_record~|~Tap To Open Their Record And Fix It~|~వారి రికార్డు తెరిచి సరిచేయడానికి నొక్కండి
target_customer_id~|~Target Customer ID~|~లక్ష్య కస్టమర్ ఐడి
temp_id_issued_note~|~Temporary ID issued. Add your Aadhaar later from your profile to get your permanent ID.~|~తాత్కాలిక ఐడి జారీ చేయబడింది. శాశ్వత ఐడి పొందడానికి తర్వాత మీ ప్రొఫైల్ నుండి ఆధార్ జోడించండి.
temporarily_disabled~|~Temporarily Disabled~|~తాత్కాలికంగా నిలిపివేయబడింది
tenancy_isolation_note~|~Each Owner sees only their own tenancy's data for you — nothing here is shared or blended across businesses.~|~ప్రతి యజమాని మీ గురించి వారి స్వంత టెనెన్సీ డేటాను మాత్రమే చూస్తారు — ఇక్కడ ఏదీ వ్యాపారాల మధ్య పంచుకోబడదు లేదా కలపబడదు.
terms_and_conditions~|~Terms & Conditions~|~నిబంధనలు & షరతులు
terms_body~|~MANA LINE records loans, collections and cash movements for the business you belong to. Your name, mobile number, address, photograph and identity details are stored so the business can identify you and meet its record-keeping duties. Money figures you see are recorded by your business, not by MANA LINE, and disputes about an amount are settled with that business.\n\nYour data is visible to the owner and to agents of the business you are a member of, and to nobody else. You can ask for your account to be switched off or deleted from Settings.\n\nFull Terms & Conditions and Privacy Policy are being finalised and will be published in the app before general release. Contact your business owner for anything not covered here.~|~మీరు చెందిన వ్యాపారం కోసం MANA LINE రుణాలు, వసూళ్లు మరియు నగదు కదలికలను నమోదు చేస్తుంది. వ్యాపారం మిమ్మల్ని గుర్తించడానికి మీ పేరు, మొబైల్ నంబర్, చిరునామా, ఫోటో మరియు గుర్తింపు వివరాలు నిల్వ చేయబడతాయి. మీరు చూసే డబ్బు సంఖ్యలను మీ వ్యాపారం నమోదు చేస్తుంది, MANA LINE కాదు.\n\nమీ డేటా మీరు సభ్యులుగా ఉన్న వ్యాపారం యజమాని మరియు ఏజెంట్లకు మాత్రమే కనిపిస్తుంది. సెట్టింగ్‌ల నుండి మీ ఖాతాను ఆఫ్ చేయమని లేదా తొలగించమని అడగవచ్చు.\n\nపూర్తి నిబంధనలు & గోప్యతా విధానం ఖరారు చేయబడుతున్నాయి మరియు విడుదలకు ముందు యాప్‌లో ప్రచురించబడతాయి.
their_mlid_field~|~Their MLID~|~వారి MLID
time~|~Time~|~సమయం
timeline~|~Timeline~|~కాలక్రమం
to_agent_id_field~|~To Agent ID *~|~ఏజెంట్ ఐడికి *
to_agent_name_field~|~To Agent Name *~|~ఏజెంట్ పేరుకు *
to_agent_note~|~To {name}~|~{name}కు
today_summary~|~Today Summary~|~నేటి సారాంశం
todays_business_summary~|~Today's Business Summary~|~నేటి వ్యాపార సారాంశం
todays_collection_total~|~Today's Collection Total~|~నేటి వసూలు మొత్తం
todays_collections~|~Today's Collections~|~నేటి వసూళ్లు
todays_collections_label~|~Today's Collections~|~నేటి వసూళ్లు
todays_collections_total~|~Today's Collections Total~|~నేటి మొత్తం వసూళ్లు
todays_difference~|~Today's Difference~|~నేటి తేడా
todays_due~|~Today's Due~|~నేటి బకాయి
todays_expenses~|~Today's Expenses~|~నేటి ఖర్చులు
todays_investments~|~Today's Investments~|~నేటి పెట్టుబడులు
todays_loan_distribution~|~Today's Loan Distribution~|~నేటి రుణ పంపిణీ
todays_loans~|~Today's Loans~|~నేటి రుణాలు
todays_outstanding~|~Today's Outstanding~|~నేటి బాకీ
todays_route~|~Today's Route~|~నేటి మార్గం
todays_target~|~Today's Target~|~నేటి లక్ష్యం
todays_withdrawals~|~Today's Withdrawals~|~నేటి ఉపసంహరణలు
total~|~Total~|~మొత్తం
total_already_paid_field~|~Total Already Paid (₹)~|~ఇప్పటికే చెల్లించిన మొత్తం (₹)
total_amount~|~Total Amount~|~మొత్తం సొమ్ము
total_amount_note~|~Everything you are holding — cash, UPI, bank and cheque. Submitting hands it to the Owner; the money moves when they approve.~|~మీ వద్ద ఉన్న మొత్తం — నగదు, UPI, బ్యాంక్, చెక్. సమర్పిస్తే యజమానికి వెళ్తుంది; వారు ఆమోదించినప్పుడు సొమ్ము బదిలీ అవుతుంది.
total_balance~|~Total Balance~|~మొత్తం బ్యాలెన్స్
total_collected_last_100~|~Total Collected (Last 100)~|~మొత్తం వసూలు (చివరి 100)
total_collections~|~Total Collections~|~మొత్తం వసూళ్లు
total_due~|~Total Due~|~మొత్తం బకాయి
total_expenses~|~Total Expenses~|~మొత్తం ఖర్చులు
total_instalments_field~|~Total Instalments *~|~మొత్తం వాయిదాలు *
total_interest~|~Total Interest~|~మొత్తం వడ్డీ
total_interest_earned~|~Total Interest Earned~|~మొత్తం సంపాదించిన వడ్డీ
total_investment_balance~|~Total Investment Balance~|~మొత్తం పెట్టుబడి నిల్వ
total_issued~|~Total Issued~|~మొత్తం జారీ చేసినది
total_issued_hint~|~the whole obligation = given + interest + fee~|~మొత్తం బాధ్యత = ఇచ్చినది + వడ్డీ + ఫీజు
total_loans_given~|~Total Loans Given~|~మొత్తం ఇచ్చిన రుణాలు
total_loans_issued~|~Total Loans Issued~|~మొత్తం జారీ చేసిన రుణాలు
total_note~|~Total: {amount}~|~మొత్తం: {amount}
total_outstanding~|~Total Outstanding~|~మొత్తం బాకీ
total_processing_fee~|~Total Processing Fee~|~మొత్తం ప్రాసెసింగ్ ఫీజు
total_profit_amount~|~Total Profit Amount~|~మొత్తం లాభం మొత్తం
town~|~Town~|~పట్టణం
transaction_history~|~Transaction History~|~లావాదేవీల చరిత్ర
transfer_agent~|~Transfer Agent~|~ఏజెంట్ బదిలీ చేయండి
transfer_business_note~|~They have to accept before anything moves. Settle your own agent cash and review any waiting settlements first.~|~ఏదైనా కదిలే ముందు వారు అంగీకరించాలి. ముందుగా మీ స్వంత ఏజెంట్ నగదును సెటిల్ చేసి, వేచి ఉన్న సెటిల్‌మెంట్లను సమీక్షించండి.
transfer_this_business_question~|~Transfer This Business?~|~ఈ వ్యాపారాన్ని బదిలీ చేయాలా?
transfer_to_agent~|~Transfer To Agent~|~ఏజెంట్‌కు బదిలీ చేయండి
transfers_in~|~Received From Agents~|~ఏజెంట్ల నుండి అందినది
transfers_out~|~Given To Agents~|~ఏజెంట్లకు ఇచ్చినది
trash~|~Trash~|~ట్రాష్
